candidate,seed,module,x,y,rotation,status,legal,source_result,source_layout,formal_legal,formal_W,formal_H,formal_area,formal_module_area,formal_dead_space_ratio,formal_aspect_ratio,formal_rho,formal_deadspace,formal_HPWL,formal_square_side,audit_legal,audit_W,audit_H,audit_area,audit_module_area,audit_dead_space_ratio,audit_aspect_ratio,audit_rho,audit_deadspace,audit_HPWL,audit_square_side
Q3-BIN,1110,b18,0.0,53.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b19,297.0,313.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b2,49.0,274.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b20,415.0,112.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b21,165.0,61.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b22,0.0,274.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b23,227.0,345.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b24,338.0,278.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b25,178.0,200.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b26,382.0,158.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b27,347.0,306.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b28,388.0,198.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b29,81.0,340.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b3,0.0,237.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b30,412.0,302.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b31,196.0,310.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b32,109.0,111.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b33,268.0,368.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b34,198.0,384.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b35,158.0,309.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b36,232.0,199.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b37,285.0,390.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b38,276.0,345.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b39,51.0,56.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b4,43.0,367.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b40,198.0,336.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b41,143.0,340.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b42,0.0,0.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b43,0.0,191.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b44,350.0,111.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b45,93.0,389.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b46,62.0,367.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b47,152.0,276.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b48,0.0,308.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b49,285.0,111.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b5,129.0,200.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b50,230.0,313.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b51,241.0,238.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b52,98.0,154.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b53,0.0,373.0,0,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b54,137.0,387.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b55,217.0,276.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
Q3-BIN,1110,b56,26.0,414.0,90,timeout,True,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/result.json,outputs/q3/_runtime/v2_n100/n100/v2_n100_q3_bin/layout.json,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834,True,437.3565514828834,437.3565514828834,191280.75312500002,179501.0,0.0656250000000001,1.0,0.061583577712610055,11779.753125000017,248215.5,437.3565514828834
